21	601	2	390	0			//ground
21	601	2	390	0
21	601	34	390	0
21	601	66	390	0
21	601	98	390	0
21	601	130	390	0
21	601	162	390	0
21	601	194	390	0
21	601	226	390	0
21	601	258	390	0
21	601	290	390	0
21	601	322	390	0
21	601	354	390	0
21	601	386	390	0
21	601	418	390	0
21	601	450	390	0
21	601	482	390	0
21	601	514	390	0
21	601	546	390	0
21	601	578	390	0
21	601	610	390	0
21	601	642	390	0
21	601	674	390	0
21	601	706	390	0
21	601	738	390	0
21	601	770	390	0
21	601	802	390	0
21	601	834	390	0
21	601	866	390	0
21	601	898	390	0
21	601	930	390	0
21	601	962	390	0
21	601	994	390	0
21	601	1026	390	0
21	601	1058	390	0
21	601	1090	390	0
21	601	1122	390	0
21	601	994	390	0
21	601	1026	390	0
21	601	1058	390	0
21	601	1090	390	0
21	601	1122	390	0
21	601	994	390	0
21	601	1026	390	0
21	601	1058	390	0
21	601	1090	390	0
21	601	1122	390	0
21	601	1154	390	0
21	601	1186	390	0
21	601	1218	390	0
21	601	1250	390	0
21	601	1282	390	0
21	601	1314	390	0
21	601	1346	390	0
21	601	1378	390	0
21	601	1410	390	0
21	601	1442	390	0
21	601	1474	390	0
21	601	1506	390	0
21	601	1538	390	0
21	601	1570	390	0
21	601	-32	1	0			//bother left
21	601	-32	33	0
21	601	-32	65	0
21	601	-32	97	0
21	601	-32	129	0
21	601	-32	161	0
21	601	-32	193	0
21	601	-32	225	0
21	601	-32	257	0
21	601	-32	289	0
21	601	-32	321	0
21	601	-32	353	0
21	601	-32	385	0
21	601	-32	417	0
21	601	-32	449	0
21	601	1540	1	0			//bother right
21	601	1540	33	0
21	601	1540	65	0
21	601	1540	97	0
21	601	1540	129	0
21	601	1540	161	0
21	601	1540	193	0
21	601	1540	225	0
21	601	1540	257	0
21	601	1540	289	0
21	601	1540	321	0
21	601	1540	353	0
21	601	1540	385	0
21	601	1540	417	0
21	601	1540	449	0
19	606	902	-80	320	1	100	11	1002	0			//holyfire
19	606	902	180	320	1	100	4	1001	0
19	606	902	440	320	1	100	11	1002	0
19	606	902	700	320	1	100	4	1001	0
19	606	902	960	320	1	100	11	1002	0
19	606	902	1220	320	1	100	2	1003	0
24	601	1376	350	0
